id;name;sex
2830;Mary Aileen Allen (Conquest-);F
11831;Emmanuel Bitanga;M
12947;Joachim Rietveld Boldsen;M
10503;Eva Christin Berglund;F
3409;Nourhan Muhammad Mahmud Amer;F
16351;Alexandru Buligan;M
2128;Abdul Wahab Naser Al-Safra;M
29285;Alice Dominici;F
26718;Zoe Michaela  de Toledo;F
28853;Salhate Djamalidine;F
3819;Glenn Christopher Anderson;M
4699;Alexandru Aposteanu;M
15579;Roger Fergus Brown;M
13560;Yvonne Bornand;F
22458;David Collins;M
16566;Daniel Burgner;M
15950;Artur Brzozowski;M
18552;Ana Cecilia Carrillo;F
9299;Davit Bedinadze;M
3755;Knud Erik Andersen;M
5366;Olga Dmitriyevna Arteshina;F
2365;Radu Albot;M
8478;Bakr El-Sayed Bassam;M
1061;Frdric Charles Aeschlimann;M
10672;Bernard Rajzman;M
24335;Frederick John Cunningham;M
14395;"Edward Scott ""Scotty"" Bozek";M
12423;Gabrielle Therese Blythe;F
24876;Anders Fredrik Dahlin;M
12365;Millard Julian Bloomer, Jr.;M
16959;Serge Buttet;M
2263;Bartolom Alarcn Vargas;M
8505;Manuel Bast Durn;M
29849;Novak okovi;M
7881;"Clifford Eugene ""Cliff"" Barker";M
8631;Robert Glenn Battersby;M
2335;Agustina Albertario;F
28017;Radoje eri;M
24976;Yasemin Begm Dalgalar;F
14597;Grant Digby Bramwell;M
24637;Afrnio Antnio da Costa;M
22730;"James ""Jim"" Conroy";M
28333;"Katherine Mary ""Daisy"" Dick (-Berkeley)";F
27035;Fazlollah Dehkhoda;M
22151;Andr Cochinal;M
16321;Anatoly Nikolayevich Bulakov;M
6126;Mariana Avitia Martnez;F
26698;Sylvio Augusto de Souza e Silva;M
6291;William Azanor;M
18581;Joel Carroll;M
7982;Madeleine Eve Barnett (Bollinger-);F
4658;Ryo Aono;M
28911;Yelena Viktorovna Dmitriyeva;F
27531;Hanna Demydova;F
22852;Jacqui Cook;F
29632;"Josef ""Sepp"" Dostthaler";M
6810;Oleksandr Mykolaiovych Bahach;M
27110;Luis del Cerro Forn;M
16391;Bert Bullock;M
7868;Roger Barisien;M
12723;Jaroslav Bogdlek;M
3835;Julio Csar Anderson Quiroga;M
20545;Andrey Eduardovich Chesnokov;M
15082;"William Godfrey ""Bill"" Brigden";M
20781;"Ademir ""China"" Ueta";M
15857;Kjelfrid Brusveen (Gutubakken-);F
29524;Konrad Dorn;M
19399;Teja erne;F
22385;Louis Richarno Colin;M
20229;Chen Kue-Sen;M
15821;Curt Allan Brunnqvist;M
15314;Hebert Brol Cardenas;M
24474;Sylvie Cuvilly;F
1420;Ehab Fuad Ahmed Nagi;M
7622;Enik Barabs-Mironcic;F
2337;Bruno Alberti;M
18910;Giuseppe Castelli;M
6616;Karol Bao;M
26278;Lisa de la Motte;F
29439;Edmond Donz;M
30374;Yury Dudarev;M
18327;"Gustaf Vilhelm ""Gsta"" Carlsson";M
7503;Bang Sin-Bong;M
937;Fatai Adeyemo;M
19954;Garnet Charwat;F
23108;Louis Gaston Cornereau;M
26300;Stphane de la Rochefoucault;M
4570;"Alexander ""Alex"" Antonitsch";M
13860;"Elizabeth Anne ""Beth"" Botsford";F
13190;Jennifer Bongardt;F
27609;Aleksandr Vladimirovich Denisyev;M
23939;Jay L. Cross;M
14582;Eike Bram;F
3582;An Han-Yeong;M
13939;Renaud Boucher;M
1993;Hajar Saeed Saad Sowaid Al-Khaldi;F
21877;Rawle Clarke;M
9713;Erika Bello;F
790;Mara Teresa Adames;F
23958;Perry Rothrock Crosswhite;M
19517;Raouf Chabchoub;M
23286;Francesco Costa;M
19300;Manuele Celio;M
19310;"Matthew ""Matt"" Celotti";M
6607;Tord Yngve Backman;M
23978;Ugo Jrme Franois Marc Crousillat;M
29222;Marina Frantsevna Domantsevich;F
873;Mehdi Addadi;M
26068;Franco Luis De Cruz;M
28754;Bill Dale Disney;M
15914;Preben Fjre Brynemo;M
16190;Oliver Buff;M
13347;Yaowapa Boorapolchai;F
12159;"Theodorus Petrus ""Theo"" Blankenaauw";M
1871;Mohamed Jaman Al-Dosari;M
26623;Alexandre De Saedeleer;M
18150;Ona Carbonell Ballestero;F
13796;"Bradley ""Brad"" Boston";M
13506;Igor Andreyevich Borisov;M
8585;Oleksandr Mykhailovych Batiuk;M
19458;Yennifer Mariana Csar Salazar;F
607;Hamza Abughalia;M
2031;Mohamed Amer Al-Rashed Al-Malky;M
2729;Cora Alicto;F
8811;Markus Baur;M
23766;Esteban Crespo;M
15509;"Charles Douglas ""Doug"" Brown";M
18914;Nino Castelli;M
18870;Matteo Castaldo;M
27709;Aleksey Viktorovich Dergunov;M
22455;"Christopher ""Chris"" Collins";M
14333;Justin Boyd;M
13541;Dylan Borle;M
12239;Reinhard Blechert;M
1507;Markku Erkki Airio;M
14134;"Edward Owen ""Teddy"" Bourne";M
21622;Mihai Cioc;M
15120;Antnio Brinco;M
5406;Zorana Arunovi;F
30895;"Raymond Woodruff ""Ray"" Dutcher";M
12081;Lorna Blake;F
21999;"Ernest Albert ""Ernie"" Clements";M
3652;Svetlana Anastasovski-Obuina;F
3538;Anand Amritraj;M
20664;Pierre Chibert;M
14321;Peter Boyce;M
16173;Rachel Marie Buehler (-Van Hollebeke);F
5700;Polina Hryhorivna Astakhova;F
16795;Pasquale Busca;M
9592;Abdel Kader Belghiti;M
5053;Pol Arias Dourdet;M
31081;"Rebekah ""Becky"" Dyroen-Lancer";F
28498;Jennifer Digbeu (-Gadiou);F
20369;Cheng Jin-Shan;M
1819;Bilal Said Mabrouk Al-Azma;M
478;Mohammed Tawfiq Abou Habaga;M
5440;Jos Arza Laurenz;M
14354;ngel Boyenechea;M
506;Andrei Abraham;M
24154;Sebastin Ariel Cuattrin;M
23610;"Daniel ""Dan"" Coyle";M
7001;Musa Bakare;M
1816;Mohamed Amin Al-Aywan;M
12599;Lauren Boden-Wells;F
1229;Jos Luiz Aguiar e Ramalho;M
4313;Frank David Anger;M
12611;Kerstin Maria Bodin (Hansson-);F
26789;"Pierre Eric Omar ""Peppie"" de Windt";M
17719;"James Harper Poynter ""John"" Campbell";M
2431;Henri Eugne Aldebert;M
19628;Robert Chamberot;M
26983;Gervasio Deferr ngel;M
24784;Fedrick Dacres;M
13516;Tatyana Borisova;F
26562;Leondio Pasquali de Pra Filho;M
27939;Stjepan Deveri;M
21215;Jacques Christaud-Pipola;M
2697;Sadam Ali;M
27348;Ihor Della-Rossa;M
27273;Gustavo Delgado;M
20544;Jessica Chesney-Krten;F
15574;Rebecca Kate Brown;F
28432;"Marie Eugne ""Marco"" Diener";M
12130;Jos Luis Blanco Quevedo;M
10711;"Bernardo ""Bernardinho"" Rocha de Rezende";M
27205;Marcel Delattre;M
2439;Brett Alderman;M
14022;Kawtar Boulaid;F
392;George Gordon Abel;M
3026;Eduardo H. Alonso;M
13828;Evelyn Botfield (-Bender);F
24031;Antonio Cruz;M
641;Jos Aceituno;M
16708;Jean-Pierre Burny;M
17260;Ettore Caffaratti;M
22084;Trevan Clough;M
22006;Ricardo Cleofas;M
26000;Jos de Caralt Vidal;M
31020;Overill Dwyer-Brown;F
28101;Silvia Di Pietro;F
19779;Chang Si;F
13154;"Rosalyn L. ""Rosie"" Bonds (-Kreidler)";F
1238;Dario Aguilar Gonzlez;M
10511;Carl Johan Lennart Bergman;M
5944;Isabelle Auger;F
11074;Alessandro Bettoni Cazzago;M
27648;John Robin Dent;M
25393;Tams Darnyi;M
3246;Anna Romzatovna Alyabyeva;F
24983;Draen Dalipagi;M
23669;Arthur Telles Cramer Ribeiro;M
5887;Au Woon Yiu;M
28477;Helmut Dietz;M
11875;Antonella Luigina Bizioli;F
7365;Zoltan Balogh;M
8954;Sergey Valeryanovich Bazarevich;M
18277;Claude Carlin;M
25334;Asif Kamran Dar;M
434;David Abibssira;M
27468;Luke Demetre;M
22384;Philippe Colin;M
8324;Carrie Elizabeth Barton;F
9097;Christian Beauvalet;M
16534;Reto Burgermeister;M
18655;"Michael D'Andrea ""Mike"" Carter";M
18175;"Mara ""Gaby"" Crdeas";F
16033;Andr Bucher;M
20904;Milena Chlumov;F
13994;Antonios Bougiouris;M
5903;Rex Aubrey;M
15515;Eric Brown;M
23528;Raoul Franois Ferand Robert Couvert;M
28110;Daniele Di Spigno;M
17921;Gregor Cankar;M
28882;Senele Dlamini;F
8110;"Timothy Edward A. ""Tim"" Barrett";M
1175;Claudio Agnisetta;M
2343;"Alberto ""Alberto Leguel"" Ribeiro Marques";M
12503;Maksat Boburbekov;M
9040;"Jonathan ""Jon"" Beare";M
31118;Iliya Dzhivondov;M
7793;Francisco Barcia Rodrguez;M
28037;Samararatne V. A. Dharmasena;M
24494;Maria wiertniewicz;F
9462;Ludwig Beisiegel;M
8083;Herman Barreto Avellaneda;M
20314;Chen Ying;F
10432;Robert Bergen;M
2423;Nancy Aldama Ruiloba;F
29328;John Clark Donatelli;M
28597;Nikola Zhelyazkov Dimitrov;M
12470;Pascaline Bobeka;F
874;Edith Addams de Habbelinck (-Lutjens, -Taylor, -Bel Geddes);F
9407;Gunther Behnke;M
21509;Peter Ciavaglia;M
347;Najim Abdulrazak Al-Enazy;M
18256;Jan-ke Thomas Carlberg;M
1889;Khaled Al-Eid;M
16288;Karlis Bukass;M
5077;Pedro Arispe;M
11729;Vladimir Birsa;M
15074;Simone Brirre (-Baglietto);F
13831;Marjolijn Both;F
2454;"Josip ""Jozo"" Alebi";M
17658;Pierre A. Camoletti;M
21979;"Timothy ""Tim"" Cleland";M
3651;Asya Anastasova;F
2620;Luciano Cesare Alfieri;M
25233;Bror Jonny Danielson;M
28212;Djene Diawara;F
4234;Zbigniew Andruszkiewicz;M
1215;Ernesto Agero Shell;M
26477;Antnio Maria Malheiro Reimo Nogueira;M
3679;Nino Anderlini;M
15212;Annie Broadbent;F
16989;Buyanjavyn Batzorig;M
11974;"Christopher Francis ""Chris"" Black";M
25700;John Bonthron Davis;M
19425;Antonio Cerroni;M
15159;Laurent Brissaud;M
21581;Stanisaw Kazimierz Cikowski;M
488;Ibrahim Mohamedin Aboubaker;M
10960;Sarra Besbes;F
8818;"Dorothy Lee ""Dotsie"" Bausch (Cowden-)";F
1654;Leyla Begnyazovna Akhmerova;F
1675;Masahiro Akimoto;M
6032;Shrone Austin;F
6781;Nasria Baghdad-Azadj;F
8092;Craig Michael Barrett;M
8833;Roberto Bautista Agut;M
824;Luke Kendall Adams;M
22928;Cynthia Lynne Cooper (-Dyke);F
7235;"Maxwell Allen ""Max"" Baldwin";M
6523;"Jack Stangl ""Jack"" Bacheler";M
16847;Renato Buso;M
14072;Abdel Razzak Bounour;M
19772;Chang Pin-Cheng;M
28663;Ding Xia;F
205;Ali Abdel Radi;M
31125;Spas Dzhurov;M
13789;"Joseph Robert  ""Joe"" Bost";M
3935;Jonas Carl Andersson;M
20628;Chiang Hui-Chuan;F
15564;"Melvin ""Mel"" Brown";M
14693;Bernd Bransch;M
30177;Du Feng;M
22607;Georg Comploi;M
13719;Fabian Bsch;M
19563;Chai Biao;M
19515;Benjamin Chabanet;M
13465;Matheus Borges Ferreira;M
13724;Nadir Bosch;M
6283;"Elias ""Larry"" Ayuso Carrillo";M
21314;"Maurice Froomes ""Moss"" Christie";M
20876;Andrea Cristina Chiuchich de Ortz;F
1134;Komi-Mawussi Agbetoglo;M
22716;Sheila Leilehua Conover (-Doyle);F
14971;Carsten Bresser;M
28684;Cristea Dinu;M
23322;Massimo Costantini;M
23149;Daniel Corral Barrn;M
22557;"Christopher ""Chris"" Colwill";M
28720;Mame Diodio Diouf;F
14906;Eva-Maria Brem;F
23299;Leonardo Jorge Costa;M
12662;Melissa Boekelman;F
21805;James Russell Clark;M
16702;Robert Burns;M
25981;Jan Adrianus de Bruine;M
21100;Magorzata Chojnacka (-Gawe);F
5807;Damir Atikovi;M
23627;Dion Kwasi Crabbe;M
21743;Merven Clair;M
3160;Ivn lvarez Gutirrez;M
2901;Dawn Michele Allinger (-Lewis);F
12828;Martin Bohman;M
18499;Arturo Carranza;M
24624;Sergio D'Asnasch;M
13592;Jaroslav Boro;M
21654;Antoine Cipriani;M
9547;Pierre Blanger;M
9503;Hendrik Jan Bekkenk;M
4272;Roselina Angee;F
17381;Violetta Caldart (-Siorpaes);F
13219;Dante Boninfante;M
27459;Lszl Demny;M
5803;Hseyin Atc;M
20225;Chen Ke;M
4265;Halvard Angaard (Andersgaard-);M
20546;Yury Borisovich Chesnokov;M
16220;Susan Bugliarello;F
14155;Pierre Flicien Bousmanne;M
18755;Carlos Casar Fernndez;M
17226;"Robert ""Robbie"" Cadee";M
320;Mohamed Sayed Abdulla;M
28228;Daniel Ricardo Daz;M
10121;Pedro Juan Bentez Domnguez;M
30046;Hirsch Lipman Drisin;M
16585;Mirsada Buri (-Adam);F
30829;Marcel Duriez;M
13753;Tijana Bokovi;F
7651;Norma Baraldi Briseo;F
5628;Aziz Asli Manesh;M
867;"Christopher Thomas ""Chris"" Adcock";M
9588;Othmane Mustapha Belfaa;M
25661;Luis Davila;M
14888;Roland Brehmer;M
982;Hamdi Adly El-Seoudi Ibrahim;M
15523;George Henry Brown, Jr.;M
16065;Lubomr Buchta;M
3930;Jan Roland Andersson;M
19026;Vernica Castro Gmez;F
26179;Shaun de Jager;M
20945;Cristian Andrs Chocho Len;M
9567;Mathew Belcher;M
13373;Rohan Bopanna;M
15138;Wolfgang Brinkmann;M
26108;Herman Victor Ghislain Paul Joseph de Gaiffier d'Hestroy;M
273;Maizurah Abdul Rahim;F
30288;"Lucas ""Luc"" DuBois";M
22433;"Benjamin ""Ben"" Collier";M
22205;"Desmond Bruce ""Des"" Coe";M
27252;Franois Deley;M
17684;Bronte Campbell;F
16726;Donella May Burridge (-Freeman);F
12927;Andrew Boland;M
10382;Ingvar Oskar Daniel Berg;M
3308;Catello Amarante;M
18052;Vlado aplji;M
22958;Theron Cooper;M
12245;Carina Bleeker;F
19672;Erin Chan;F
29159;Marko Dolenc;M
11829;"Zsuzsanna ""Zsuzsa"" Biszku";F
3304;Elsa Maria Meireles Amaral;F
14613;Charles William Brand;M
30016;Jean-Luc Dreyer;M
7661;Rudolf Barnek;M
7495;Bang Gwi-Man;M
12643;Svetlana Aleksandrovna Bodritskaya;F
2021;Fatema Abdul Muhsin Al-Mahmeed;F
8341;Heinrich Anton Bartosch;M
30699;"Patricia ""Tricia"" Dunn-Luoma";F
19755;Chang Feng-Hua;F
1370;"Sheikh Mahmood ""Joe"" Ahmad";M
27828;Claude Maxime Desouches;M
248;Rda Abdenouz;M
10199;"Maurice ""Moe"" Benoit";M
25927;"Anna Maria Bernadette ""Det"" de Beus";F
20868;Andreea Stefania Chiu;F
24499;Agnieszka Cyl (Grzybek-);F
26270;Bernardo de los ngeles de la Guardia y Tinoco;M
23687;Joseph Alfred Cranston;M
21092;Choi Yun-Hui;F
22905;Margaret Teresa Coomber (MacSherry-, -Baldwin);F
16723;Shelia R. Burrell;F
10271;Sara Benz;F
26272;Alejandra de la Guerra;F
17706;Fiona Margaret Campbell (-Gray);F
4362;Jzsef ngyn;M
15790;"Robert John ""Rob"" Bruniges";M
11411;Krzysztof Dariusz Bieryt;M
12299;Sean Bloch;M
13660;Oleksandr Stepanovych Bortiuk;M
25046;Carlos Angel Dalurzo;M
25371;Adriano Darioli;M
1671;Takeshi Akiba;M
23697;Carlos Crassus Moreno;M
7513;Chauncey Robert Bangs;M
30610;Bernard Dunand;M
8790;Alexej Baumgrtner;M
28796;Maurizio Divano;M
6428;Ivan Babaryka;M
13221;Mario-Giuseppe Bonini;M
17157;Ablio Almeida Cabral;M
20083;Abraham Chebii Koskei;M
3913;Eva Maria Andersson;F
16227;Philipp Buhl;M
2834;Charles Tyrone Allen;M
30052;Radmila Drljaa (-Savi);F
22049;Marcus Jonathan Clift;M
5671;Anatoly Khamidullayevich Asrabayev;M
4993;Charles Archer Arentz;M
24760;Kokoutse Fabrice Dabla;M
25414;Ihab Mahmud Darwish Almatbouli;M
21066;Choi Seung-Youn;F
14381;"Frederick ""Fred"" Boylstein";M
2754;Aleksandr Vasilyevich Alipov;M
27438;Siraba Dembl;F
22204;"Daniel ""Dan"" Coe";M
9268;Vclav Bev;M
22015;Olivier Clergeau;M
7538;Judd Charles Bankert;M
14832;Urs Brechbhl;M
28870;Abdoulaye Djiba;M
1173;Yannick Agnel;M
7169;Arthur Balbaert;M
9714;Fernando Bustorff Silva de Almeida Bello;M
26422;Jos Mara de Marco Prez;M
15215;Rex Brobby;M
23846;Dorel Cristudor;M
3469;Hans Ammann;M
30674;Dylan Dunlop-Barrett;M
27775;Jacques Descatoire;M
3499;Ana Carolina Amorim;F
27103;Jos del Carmen Gmez;M
12158;Peter Blank;M
3219;Daniel Jorge Alves;M
2229;Fouad Salam Alam;M
377;Yuki Abe;M
23771;John Robert Cress;M
23582;"Charles Douglas ""Doug"" Cox";M
9442;"Gertrude ""Traudi"" Beierlein";F
4623;Mostafa Anwar;M
2421;ngel Arnaldo Aldama Mejia;M
22139;Miguelina Cobin Hechavarra;F
23040;Kevin Cordes;M
16126;Piroska Budai;F
1771;Saeed Ali Al-Adhreai;M
5805;Manzoor Hussain Atif;M
18939;Jorge Castillejos Esser;M
141;Clare Abbott;F
13817;Jhonnatan Botero Villegas;M
24223;Pablo Gabriel Cuevas Urroz;M
24542;Eszter Czkus;F
28151;Ioannis Dialetis;M
15836;Giancarlo Brusati;M
7178;Luis Gonzaga Balcells Auter;M
15532;Hugh Brown;M
16407;Valery Bulyshev;M
18275;Pierre Carlier;M
26525;Celestino Joo de Palma;M
21437;Iryna Volodymyrivna Chunykhovska;F
27150;Hermenegildo del Rosso;M
4714;Macauley Appah;M
27372;Calixte Delmas;M
8689;"Andreas ""Andi"" Bauer";M
29790;Gordon Hunter Downie;M
2800;Alister Millar Allan;M
26025;Deyse Jurdelina de Castro (-Freire);F
7847;"Benjamin Oden ""Ben"" Barger";M
19363;Natalia Cerche (Nijelscaia-);F
24545;Patrycja Monika Czepiec;F
17956;Giovanni Cantagalli;M
3289;Max Amann;M
28986;Mircea Dobrescu;M
10966;Nadezhda Viktorovna Besfamilnaya;F
14892;Dagmar Breiken-Bremer;F
5457;Kentaro Asahi;M
29979;"Eltje ""Elt"" Drenth";M
7979;Edward Willis Barnett;M
2871;"Terence de la Mesa ""Terry"" Allen";M
862;Nenita Adan;F
23175;Paulo Roberto Correia;M
24550;Alfredo Pablo Czerner Arnhold;M
10995;Billy Besson;M
26601;"Agathon ""Aat"" de Roos";M
3417;Hamoud Ameur;M
17902;Carlos Rubn Caete;M
12613;"David George ""Dave"" Bodington";M
13079;Ozren Bonai;M
29957;Bernd Drechsel;M
22349;Jacinta Joan Coleman (-Sweet, -Gray);F
19597;"Benjamin Arthur ""Ben"" Challenger";M
27645;"Charles Henry Pentland ""Charlie"" Denroche";M
21243;Herluf Eigil Christensen;M
18479;Gerald Duncan Carr;M
7722;Andrey Stanislavovich Barbashinsky;M
2279;Jos Luis lava Quintana;M
12701;Alexis Boeuf;M
5750;Atanas Gospodinov Atanasov;M
14266;"Frentorish ""Tori"" Bowie";F
19202;Mario Cazzaniga;M
24741;Pedro Ferreira da Silva Filho;M
21547;Olgierd Ciepy;M
28759;Christian Dissinger;M
27703;Aleksandr Aleksandrovich Derevyagin;M
14075;Antonios Bountouris;M
7118;Subramani Balada Kalaiah;M
22761;Louise Marie Contamine (Jordens-);F
22073;"Inmaculada ""Inma"" Clops Gasull";F
14144;Andr Bourreau;M
4347;Benjamin Brou Angoua;M
239;Ayoub Abdellaoui;M
14895;Ren Breitbarth;M
12975;Carmela Bolivr Ros;F
8141;Toms Barris Ballestn;M
22040;"Elisabeth Anne ""Betsy"" Clifford (-Higgins)";F
29322;Keith Donald;M
7677;Dmytro Baranovsky;M
728;George Wilson Acquaah;M
2668;Aziz Ali;M
8853;Louise Bawden;F
6087;Giuseppe Avellone;M
10857;Artidoro Berti;M
9108;"Paulo Roberto ""Bebeto"" de Freitas";M
8150;Scott Barron;M
25063;"Jrgen Nielsen ""Aske"" Dam";M
29145;"Thomas Fitzgerald ""Tom"" Dolan";M
27958;Alexandre Devissi;M
15550;Ashani Kemarley Brown;M
24848;Karl Johan Simon Dahl;M
34;Jamale (Djamel-) Aarrass (Ahrass-);M
14752;Sarah-Anne Brault;F
25739;Michelle D. Davison;F
20252;Chen Qin;M
6808;Mariam Bah;F
3427;Ana Amicarella (-Burns);F
6602;Eric Natanael Backman;M
9917;Abderrahim Ben Redouane;M
3820;Haley Danita Anderson;F
8215;Adrien Bart;M
17459;John Freeman Callahan;M
2048;Ahmed Hadib Al-Moamari Bashir;M
20950;Paul Chocque;M
2213;Konstantin Georgiyevich Aladashvili;M
20612;Chi Qiang;M
2732;Caroll-Ann Alie (-Rosenberg);F
24954;Camilla Dalby;F
15283;Angela Brodtka (-Hennig);F
9808;Manuel Jess Beltre Herrera;M
28970;Rolf Dobler;M
22688;Grant Connell;M
14153;"Richard James ""Dick"" Boushka";M
12132;Juan Carlos Blanco Macuma;M
10130;Mohammed Benkablia;M
16510;Pierre Buret;M
11147;Ina Beyermann;F
9141;Dominique Bchard;M
2330;Joseph Marc Albert;M
14920;Kyla Bremner;F
17458;Martin Callaghan;M
5351;Montserrat Artamendi Garca;F
15725;Andr Brllmann;M
19264;Poul Parno Cederquist;M
12850;Zdenk Bohutnsk;M
10048;Meaghan Benfeito;F
12569;Frantiek Boko;M
20194;Chen Haiwei;M
22071;Antonio Clopatofsky;M
15303;"Cynthia Jane ""Cindy"" Brogdon";F
21606;Giuseppe Cindolo;M
24653;Pedro Henrique de Miranda da Cunha;M
25488;Paul Dtwyler;M
8125;Mark Anthony Barriga;M
7429;Giorgio Bambini;M
6555;Silke Bachmann;F
964;"Robert Edward ""Bob"" Adlard";M
9850;Feiza Ben Assa;F
976;Jonna Eva-Maj Adlerteg;F
30284;Guy Dubois;M
3751;Kaj Andersen;M
14774;Silke Braun-Schwager;F
30054;Margarita Drobiazko;F
9319;Jorge Bedoya Guido;M
28146;Drissa Diakit;M
6706;Reto Badrutt;M
16051;Hans Bchi;M
14046;Hassiba Boulmerka;F
12699;Barbara Boettcher;F
24917;Sofiane Daid;M
8412;Gabriella Bascelli;F
25005;Andrea Elizabeth Dallaway;F
24867;Ulf Reinhold Dahln;M
4138;Kristjn Andrsson;M
30035;"Johan Frederik ""Han"" Drijver";M
19976;"Christopher John ""Chris"" Chataway";M
27795;Mario O. Desiderio;M
19820;Hugo Ricardo Chapac Cabrera;M
21615;Cntia Silva dos Santos;F
2203;Tapani Jarkko Ala-Huikku;M
22256;"Avraham ""Avi"" Cohen";M
9959;Jos Mara Benavides Accibar;M
7575;Marko Banovi;M
16421;Yehya Bundhun;M
8542;Warner Stanton Batchelor;M
26252;Gustavo de la Cruz;M
30067;Hctor Hernan Droguett Silva;M
9277;Marc-Andr Bdard;M
25779;Moussa Daweye;M
6701;Badrakhyn Odonchimeg;F
18488;Stewart Denis Carr;M
15654;"Theodore William ""Bill"" Bruce";M
7943;Ghislaine Brigitte Marie Barnay (-Bambuck);F
3412;David Vincent Leslie Ames;M
27850;Julien Thierry Desprs;M
30562;Valeriu Duminic;M
11715;"Andreas ""Andi"" Birnbacher";M
14475;Jorge Bracero;M
2655;Mohamed Alhousseini Alhassan;M
15993;Roberto Buccione;M
2879;Jos Luis Allende y Garca Baxter;M
9763;Yana Borysivna Belomoina;F
549;Alen Abramovi;M
26666;Luc De Smet;M
13014;Arnaldo Bologni;M
8697;Emmerich Bauer;M
28719;Cheikh Touradou Diouf;M
2948;Alan Almand;M
29480;Justin Dorey;M
24214;Nicols Cuestas;M
5088;Surapong Ariyamongkol;M
15702;"Pietro G. ""Peter"" Brugnani";M
6590;"Ronald Lee ""Ron"" Backes";M
31131;Wiesaw Dziadura;M
22962;Henri Guillaume Coosemans;M
27405;Sylvaine Deltour;F
13469;Tabar Larre Borges Gallarreta;M
12237;Bernadeta Grayna  Blechacz;F
1332;Toivo Eemil Ahjopalo (Andelin-);M
26795;Laura de Witte;F
22262;"Glendon Howard ""Glen"" Cohen";M
30558;Aleksandr Andreyevich Dumchev;M
17396;Carlos J. Calderon;M
7134;Lev Nikolayevich Balandin;M
22915;"Nicholas Francis ""Nick"" Cooney";M
4182;Vera Sergeyevna Andreyeva;F
17399;Ignacio Francisco Caldern Gonzlez;M
6652;"Andrew James ""Andy"" Baddeley";M
29044;Kyle Dodd;M
16153;Eduard Budil;M
6108;Bonifacio vila;M
1686;Henry Adetokunboh Akinwande;M
12601;Simon Bodenmann;M
22016;Pierre Clergerie;M
4301;Petar Angelov;M
26445;Lus Jos Braamcamp Cardoso  de Meneses Margaride;M
14439;Eilert Steensrud Bhm;M
1636;Svitlana Viktorivna Akhadova;F
15636;Frantiek Bro;M
5313;Eduardo Arroyo;M
15133;Erna Augusta Brinkman;F
12500;Sergey Andreyevich Bobrovsky;M
11293;"Daniel ""Dan"" Bibby";M
2136;Saleh Ahmed Al-Saydan;M
17886;Sina Candrian;F
8292;Hotse Sjoerd Durk Bartlema;M
21465;Ajay Chuttoo;M
9178;"Lewis William ""Lew"" Beck, Jr.";M
14031;Ren Boulanger;M
2805;Mitchell Allan;M
27419;Sergey Aleksandrovich Demagin;M
21937;Cdric Claverie;M
25223;Oliver Daniels;M
901;Amos Ojo Adekunle;M
25300;Mohamed Lamine Dansoko;M
6785;Ruggero Bagialemani;M
17694;Colin William Ashburner Campbell;M
23650;"William Norval ""Bill"" Craig";M
8554;Michael Jeremy Bates;M
4005;Carola Anding (-Jacob);F
8283;Trish Bartholomew;F
11012;Alimbeg Borisovich Bestayev;M
29573;Clarissa Cristina dos Santos;F
1067;Hamed Afagh Eslamieh;M
17015;Hastings Bwalya;M
265;Moustafa Ahmed Ismail Abdou Ali Arfah;M
22318;Federico Colbertaldo;M
20171;Chen Chin-Long;M
24688;Joo Bosco Quevado da Silva;M
16163;Michael Nicholas Budrock;M
8987;Evelyn Bazzanella;F
933;Adsio Alves Machado;M
12214;"Edward ""Eddie"" Blay";M
1287;Jos Luis Aguirre Arruti;M
28576;Theodoros Bibos Dimitriou;M
18176;Mara del Carmen Crdeas;F
6449;Rudolf Babiak;M
6841;Shannon Deanne Bahrke;F
2863;Walter Ray Allen;M
29700;Linda Douglas;F
7685;Istvn Baranya;M
31126;Liudmyla Stanislavivna Dzhyhalova;F
27082;Louis Florian Dekker;M
5471;Sakiyo Asano;F
23880;Peter Croft;M
23443;T. John D'Arcy Coulson;M
21834;Sarah Clark;F
19796;Sathinee Chankrachangwong;F
30615;Vitaly Vladimirovich Dunaytsev;M
28324;Andreas Dibowski;M
12450;Graham Boase;M
21222;Allan Hugo Norman Rahr Christensen;M
846;Valerie Kasanita Adams-Vili (-Price);F
21973;Norman Cleaveland;M
16254;Moustafa Buihamghet;M
6457;Mark Tony Babic;M
19726;Ricardo Chandeck;M
19835;Allysha Chapman;F
19261;Camilla Cedercreutz;F
26607;Kazimierz Stanisaw de Rostwo-Suski;M
2783;Edward Alknin;M
25672;Charles Edward Davis;M
5350;Elena Artamendi Garca;F
8857;Alain Baxter;M
24387;Taylor Curran;M
13082;Fabio Bonacina;M
11037;Artur Asilbekovich Beterbiyev;M
19285;Henry Carlos Cejudo;M
4923;Anna Archibald;F
1518;Kamel Ait Daoud;M
3760;Linda Widwey Andersen (-Cerup-Simonsen);F
9528;Ahmed Bel Kessam;M
16905;Olga Butkevych;F
12402;Rita Blumenberg (-Mensching);F
1749;Shirin Akter;F
16252;Ovidiu Buidoso;M
14668;Heinz Brandt;M
14860;Andrew Patrick Bree;M
7227;Brita Pia Baldus;F
8869;Lauren Bay-Regula;F
17890;Paolo Canedi;M
14792;Marina Bravo Bragado;F
30784;Jos Durn Noguera;M
